lbd,S,freq
1.2198e-06,-58.8733165,245771813412034.78
1.22e-06,-120.0,245731522950819.7
1.2202e-06,-120.0,245691245697426.66
1.2204e-06,-120.0,245650981645362.2
1.2206e-06,-120.0,245610730788136.97
1.2208e-06,-120.0,245570493119266.06
1.221e-06,-120.0,245530268632268.62
1.2212e-06,-120.0,245490057320668.2
1.2214e-06,-120.0,245449859177992.47
1.2216e-06,-66.3285034,245409674197773.4
1.2218e-06,-67.1536479,245369502373547.22
1.222e-06,-66.531437,245329343698854.34
1.2222e-06,-61.3551574,245289198167239.4
1.2224e-06,-120.0,245249065772251.3
1.2226e-06,-120.0,245208946507443.16
1.2228e-06,-61.3351578,245168840366372.28
1.223e-06,-120.0,245128747342600.16
1.2232e-06,-120.0,245088667429692.62
1.2234e-06,-120.0,245048600621219.56
1.2236e-06,-120.0,245008546910755.16
1.2238e-06,-65.9062299,244968506291877.75
1.224e-06,-64.9676727,244928478758169.94
1.2242e-06,-68.1158894,244888464303218.4
1.2244e-06,-120.0,244848462920614.16
1.2246e-06,-70.3233288,244808474603952.28
1.2248e-06,-120.0,244768499346832.16
1.225e-06,-57.0060506,244728537142857.16
1.2252e-06,-120.0,244688587985635.0
1.2254e-06,-120.0,244648651868777.56
1.2256e-06,-59.6599609,244608728785900.78
1.2258e-06,-56.3215884,244568818730624.9
1.226e-06,-57.3927099,244528921696574.22
1.2262e-06,-120.0,244489037677377.25
1.2264e-06,-120.0,244449166666666.66
1.2266e-06,-59.8959334,244409308658079.25
1.2268e-06,-120.0,244369463645255.94
1.227e-06,-56.9530894,244329631621841.88
1.2272e-06,-120.0,244289812581486.28
1.2274e-06,-73.7622675,244250006517842.56
1.2276e-06,-61.2295054,244210213424568.28
1.2278e-06,-59.6733015,244170433295325.0
1.228e-06,-58.4424311,244130666123778.5
1.2282e-06,-120.0,244090911903598.78
1.2284e-06,-120.0,244051170628459.78
1.2286e-06,-61.6727596,244011442292039.72
1.2288e-06,-59.3143452,243971726888020.84
1.229e-06,-120.0,243932024410089.5
1.2292e-06,-120.0,243892334851936.22
1.2294e-06,-76.7295813,243852658207255.56
1.2296e-06,-120.0,243812994469746.25
1.2298e-06,-120.0,243773343633111.06
1.23e-06,-120.0,243733705691056.9
1.2302e-06,-67.8658262,243694080637294.72
1.2304e-06,-61.4477796,243654468465539.7
1.2306e-06,-65.9055911,243614869169510.8
1.2308e-06,-120.0,243575282742931.44
1.231e-06,-120.0,243535709179528.84
1.2312e-06,-59.6163015,243496148473034.44
1.2314e-06,-120.0,243456600617183.7
1.2316e-06,-59.3290109,243417065605716.16
1.2318e-06,-62.308949,243377543432375.38
1.232e-06,-120.0,243338034090909.1
1.2322e-06,-120.0,243298537575068.97
1.2324e-06,-120.0,243259053878610.84
1.2326e-06,-120.0,243219582995294.5
1.2328e-06,-60.0763316,243180124918883.8
1.233e-06,-120.0,243140679643146.78
1.2332e-06,-120.0,243101247161855.34
1.2334e-06,-74.9883184,243061827468785.5
1.2336e-06,-120.0,243022420557717.25
1.2338e-06,-120.0,242983026422434.75
1.234e-06,-120.0,242943645056726.1
1.2342e-06,-120.0,242904276454383.4
1.2344e-06,-57.4676431,242864920609202.84
1.2346e-06,-120.0,242825577514984.62
1.2348e-06,-55.8664068,242786247165532.88
1.235e-06,-120.0,242746929554655.88
1.2352e-06,-120.0,242707624676165.78
1.2354e-06,-120.0,242668332523878.9
1.2356e-06,-62.5639427,242629053091615.4
1.2358e-06,-120.0,242589786373199.53
1.236e-06,-120.0,242550532362459.56
1.2362e-06,-120.0,242511291053227.66
1.2364e-06,-59.7039269,242472062439340.03
1.2366e-06,-120.0,242432846514636.9
1.2368e-06,-55.6125806,242393643272962.5
1.237e-06,-120.0,242354452708164.9
1.2372e-06,-59.7269269,242315274814096.34
1.2374e-06,-120.0,242276109584612.9
1.2376e-06,-61.8007591,242236957013574.66
1.2378e-06,-59.2029906,242197817094845.7
1.238e-06,-120.0,242158689822294.0
1.2382e-06,-120.0,242119575189791.62
1.2384e-06,-120.0,242080473191214.47
1.2386e-06,-120.0,242041383820442.4
1.2388e-06,-120.0,242002307071359.4
1.239e-06,-120.0,241963242937853.12
1.2392e-06,-120.0,241924191413815.38
1.2394e-06,-69.1117247,241885152493141.84
1.2396e-06,-120.0,241846126169732.2
1.2398e-06,-120.0,241807112437489.94
1.24e-06,-120.0,241768111290322.6
1.2402e-06,-57.7160564,241729122722141.6
1.2404e-06,-120.0,241690146726862.3
1.2406e-06,-64.3389997,241651183298404.0
1.2408e-06,-120.0,241612232430689.88
1.241e-06,-120.0,241573294117647.06
1.2412e-06,-120.0,241534368353206.56
1.2414e-06,-120.0,241495455131303.34
1.2416e-06,-120.0,241456554445876.3
1.2418e-06,-60.5521852,241417666290868.12
1.242e-06,-58.5534004,241378790660225.47
1.2422e-06,-120.0,241339927547898.9
1.2424e-06,-64.7720648,241301076947842.9
1.2426e-06,-120.0,241262238854015.78
1.2428e-06,-61.1533152,241223413260379.78
1.243e-06,-60.4171124,241184600160901.03
1.2432e-06,-69.1757213,241145799549549.53
1.2434e-06,-65.4928605,241107011420299.2
1.2436e-06,-67.6609687,241068235767127.7
1.2438e-06,-60.2775156,241029472584016.72
1.244e-06,-120.0,240990721864951.75
1.2442e-06,-120.0,240951983603922.2
1.2444e-06,-59.9563117,240913257794921.22
1.2446e-06,-120.0,240874544431946.03
1.2448e-06,-59.2304252,240835843508997.44
1.245e-06,-56.9141311,240797155020080.34
1.2452e-06,-120.0,240758478959203.34
1.2454e-06,-59.5719871,240719815320379.0
1.2456e-06,-59.6822284,240681164097623.62
1.2458e-06,-59.2493896,240642525284957.47
1.246e-06,-57.2553932,240603898876404.5
1.2462e-06,-120.0,240565284865992.62
1.2464e-06,-61.1678457,240526683247753.53
1.2466e-06,-120.0,240488094015722.75
1.2468e-06,-59.0101787,240449517163939.66
1.247e-06,-120.0,240410952686447.47
1.2472e-06,-59.7709269,240372400577293.12
1.2474e-06,-60.4981852,240333860830527.5
1.2476e-06,-120.0,240295333440205.22
1.2478e-06,-120.0,240256818400384.7
1.248e-06,-57.4771278,240218315705128.22
1.2482e-06,-120.0,240179825348501.84
1.2484e-06,-56.8755627,240141347324575.47
1.2486e-06,-63.731105,240102881627422.72
1.2488e-06,-65.8752284,240064428251121.06
1.249e-06,-60.3049357,240025987189751.78
1.2492e-06,-63.4083441,239987558437399.94
1.2494e-06,-59.6263982,239949141988154.3
1.2496e-06,-71.7104981,239910737836107.53
1.2498e-06,-120.0,239872345975356.03
1.25e-06,-120.0,239833966399999.97
1.2502e-06,-120.0,239795599104143.34
1.2504e-06,-120.0,239757244081893.8
1.2506e-06,-120.0,239718901327362.88
1.2508e-06,-57.428666,239680570834665.8
1.251e-06,-60.5316884,239642252597921.66
1.2512e-06,-55.6034828,239603946611253.2
1.2514e-06,-56.3180215,239565652868786.97
1.2516e-06,-61.8051641,239527371364653.25
1.2518e-06,-70.4057267,239489102092986.1
1.252e-06,-61.6654153,239450845047923.3
1.2522e-06,-57.9472456,239412600223606.44
1.2524e-06,-60.8734901,239374367614180.75
1.2526e-06,-62.0860971,239336147213795.28
1.2528e-06,-120.0,239297939016602.78
1.253e-06,-120.0,239259743016759.78
1.2532e-06,-120.0,239221559208426.44
1.2534e-06,-72.8159624,239183387585766.72
1.2536e-06,-120.0,239145228142948.3
1.2538e-06,-120.0,239107080874142.62
1.254e-06,-59.3480387,239068945773524.72
1.2542e-06,-120.0,239030822835273.47
1.2544e-06,-54.6310475,238992712053571.44
1.2546e-06,-58.5656868,238954613422604.8
1.2548e-06,-120.0,238916526936563.6
1.255e-06,-60.3144658,238878452589641.44
1.2552e-06,-120.0,238840390376035.7
1.2554e-06,-120.0,238802340289947.4
1.2556e-06,-120.0,238764302325581.38
1.2558e-06,-60.5172008,238726276477146.06
1.256e-06,-120.0,238688262738853.53
1.2562e-06,-68.0548875,238650261104919.62
1.2564e-06,-120.0,238612271569563.84
1.2566e-06,-120.0,238574294127009.4
1.2568e-06,-56.2623847,238536328771483.12
1.257e-06,-120.0,238498375497215.6
1.2572e-06,-58.9496346,238460434298440.97
1.2574e-06,-120.0,238422505169397.16
1.2576e-06,-73.8022592,238384588104325.7
1.2578e-06,-60.6216211,238346683097471.78
1.258e-06,-68.3527293,238308790143084.25
1.2582e-06,-120.0,238270909235415.66
1.2584e-06,-64.6290635,238233040368722.16
1.2586e-06,-61.9612943,238195183537263.66
1.2588e-06,-66.2005044,238157338735303.47
1.259e-06,-120.0,238119505957108.84
1.2592e-06,-63.1932495,238081685196950.47
1.2594e-06,-71.3771687,238043876449102.75
1.2596e-06,-120.0,238006079707843.75
1.2598e-06,-63.8073706,237968294967455.16
1.26e-06,-58.1579988,237930522222222.22
1.2602e-06,-62.273895,237892761466433.9
1.2604e-06,-62.054092,237855012694382.72
1.2606e-06,-61.3249081,237817275900364.9
1.2608e-06,-56.7225484,237779551078680.2
1.261e-06,-62.0620915,237741838223632.03
1.2612e-06,-57.3653885,237704137329527.4
1.2614e-06,-120.0,237666448390677.03
1.2616e-06,-120.0,237628771401395.06
1.2618e-06,-59.4383457,237591106355999.38
1.262e-06,-75.0993172,237553453248811.4
1.2622e-06,-67.308588,237515812074156.25
1.2624e-06,-120.0,237478182826362.5
1.2626e-06,-120.0,237440565499762.4
1.2628e-06,-120.0,237402960088691.78
1.263e-06,-120.0,237365366587490.1
1.2632e-06,-59.0864263,237327784990500.3
1.2634e-06,-72.9019605,237290215292069.0
1.2636e-06,-120.0,237252657486546.38
1.2638e-06,-70.35433,237215111568286.1
1.264e-06,-62.4940444,237177577531645.56
1.2642e-06,-120.0,237140055370985.62
1.2644e-06,-120.0,237102545080670.7
1.2646e-06,-120.0,237065046655068.8
1.2648e-06,-60.6746033,237027560088551.56
1.265e-06,-60.4294661,236990085375494.1
1.2652e-06,-120.0,236952622510275.06
1.2654e-06,-120.0,236915171487276.75
1.2656e-06,-120.0,236877732300884.97
1.2658e-06,-120.0,236840304945489.0
1.266e-06,-65.9762299,236802889415481.8
1.2662e-06,-120.0,236765485705259.8
1.2664e-06,-120.0,236728093809222.97
1.2666e-06,-56.7232566,236690713721774.8
1.2668e-06,-120.0,236653345437322.38
1.267e-06,-120.0,236615988950276.25
1.2672e-06,-56.8945795,236578644255050.53
1.2674e-06,-120.0,236541311346062.8
1.2676e-06,-56.146901,236503990217734.3
1.2678e-06,-120.0,236466680864489.7
1.268e-06,-65.223124,236429383280757.1
1.2682e-06,-64.6813749,236392097460968.3
1.2684e-06,-120.0,236354823399558.5
1.2686e-06,-57.4999535,236317561090966.4
1.2688e-06,-120.0,236280310529634.28
1.269e-06,-120.0,236243071710007.88
1.2692e-06,-66.399504,236205844626536.38
1.2694e-06,-120.0,236168629273672.6
1.2696e-06,-61.5159077,236131425645872.7
1.2698e-06,-120.0,236094233737596.5
1.27e-06,-61.9124148,236057053543307.1
1.2702e-06,-60.7552001,236019885057471.28
1.2704e-06,-64.8740644,235982728274559.22
1.2706e-06,-59.9803015,235945583189044.56
1.2708e-06,-120.0,235908449795404.47
1.271e-06,-120.0,235871328088119.6
1.2712e-06,-59.6420387,235834218061674.0
1.2714e-06,-120.0,235797119710555.28
1.2716e-06,-120.0,235760033029254.47
1.2718e-06,-120.0,235722958012266.06
1.272e-06,-61.0042691,235685894654088.03
1.2722e-06,-59.0588049,235648842949221.8
1.2724e-06,-60.9186026,235611802892172.25
1.2726e-06,-120.0,235574774477447.75
1.2728e-06,-64.7404474,235537757699560.03
1.273e-06,-61.9307805,235500752553024.38
1.2732e-06,-120.0,235463759032359.4
1.2734e-06,-120.0,235426777132087.34
1.2736e-06,-120.0,235389806846733.7
1.2738e-06,-63.684724,235352848170827.44
1.274e-06,-63.4123757,235315901098901.1
1.2742e-06,-120.0,235278965625490.5
1.2744e-06,-120.0,235242041745134.97
1.2746e-06,-75.4743221,235205129452377.22
1.2748e-06,-58.5023051,235168228741763.4
1.275e-06,-67.6875893,235131339607843.12
1.2752e-06,-120.0,235094462045169.38
1.2754e-06,-62.0410994,235057596048298.56
1.2756e-06,-120.0,235020741611790.56
1.2758e-06,-57.3253344,234983898730208.5
1.276e-06,-70.2362645,234947067398119.12
1.2762e-06,-120.0,234910247610092.47
1.2764e-06,-61.3054901,234873439360701.97
1.2766e-06,-120.0,234836642644524.53
1.2768e-06,-62.15776,234799857456140.34
1.277e-06,-61.5241489,234763083790133.12
1.2772e-06,-120.0,234726321641089.88
1.2774e-06,-120.0,234689571003601.06
1.2776e-06,-120.0,234652831872260.47
1.2778e-06,-120.0,234616104241665.34
1.278e-06,-75.4513221,234579388106416.25
1.2782e-06,-120.0,234542683461117.2
1.2784e-06,-120.0,234505990300375.5
1.2786e-06,-73.2259665,234469308618801.84
1.2788e-06,-120.0,234432638411010.34
1.279e-06,-59.7933449,234395979671618.47
1.2792e-06,-63.7743437,234359332395247.03
1.2794e-06,-61.8907557,234322696576520.25
1.2796e-06,-120.0,234286072210065.66
1.2798e-06,-120.0,234249459290514.16
1.28e-06,-120.0,234212857812500.0
1.2802e-06,-60.4250895,234176267770660.8
1.2804e-06,-64.6620673,234139689159637.6
1.2806e-06,-57.53298,234103121974074.62
1.2808e-06,-120.0,234066566208619.6
1.281e-06,-67.9339652,234030021857923.47
1.2812e-06,-62.2451646,233993488916640.66
1.2814e-06,-55.1895103,233956967379428.75
1.2816e-06,-120.0,233920457240948.8
1.2818e-06,-120.0,233883958495865.2
1.282e-06,-120.0,233847471138845.56
1.2822e-06,-65.7798605,233810995164560.9
1.2824e-06,-120.0,233774530567685.6
1.2826e-06,-120.0,233738077342897.25
1.2828e-06,-67.2457703,233701635484876.8
1.283e-06,-59.6116717,233665204988308.66
1.2832e-06,-65.6324073,233628785847880.28
1.2834e-06,-120.0,233592378058282.7
1.2836e-06,-120.0,233555981614210.03
1.2838e-06,-64.1241054,233519596510359.84
1.284e-06,-120.0,233483222741433.03
1.2842e-06,-120.0,233446860302133.62
1.2844e-06,-120.0,233410509187169.12
1.2846e-06,-120.0,233374169391250.22
1.2848e-06,-120.0,233337840909090.9
1.285e-06,-60.4126185,233301523735408.56
1.2852e-06,-120.0,233265217864923.75
1.2854e-06,-59.4374268,233228923292360.34
1.2856e-06,-70.6893292,233192640012445.53
1.2858e-06,-63.9924254,233156368019909.78
1.286e-06,-120.0,233120107309486.78
1.2862e-06,-120.0,233083857875913.53
1.2864e-06,-120.0,233047619713930.34
1.2866e-06,-120.0,233011392818280.72
1.2868e-06,-58.7169929,232975177183711.56
1.287e-06,-59.5616712,232938972804972.8
1.2872e-06,-120.0,232902779676817.9
1.2874e-06,-120.0,232866597794003.44
1.2876e-06,-62.0010981,232830427151289.22
1.2878e-06,-120.0,232794267743438.44
1.288e-06,-66.5735044,232758119565217.4
1.2882e-06,-65.415124,232721982611395.75
1.2884e-06,-70.6433263,232685856876746.34
1.2886e-06,-120.0,232649742356045.3
1.2888e-06,-63.012684,232613639044072.0
1.289e-06,-66.5525037,232577546935609.0
1.2892e-06,-59.7833748,232541466025442.12
1.2894e-06,-120.0,232505396308360.47
1.2896e-06,-120.0,232469337779156.34
1.2898e-06,-120.0,232433290432625.22
1.29e-06,-65.5989651,232397254263565.9
1.2902e-06,-120.0,232361229266780.34
1.2904e-06,-120.0,232325215437073.78
1.2906e-06,-120.0,232289212769254.62
1.2908e-06,-59.5602093,232253221258134.5
1.291e-06,-120.0,232217240898528.28
1.2912e-06,-62.785362,232181271685254.03
1.2914e-06,-65.2056717,232145313613133.03
1.2916e-06,-120.0,232109366676989.78
1.2918e-06,-120.0,232073430871651.94
1.292e-06,-120.0,232037506191950.44
1.2922e-06,-65.0547449,232001592632719.38
1.2924e-06,-120.0,231965690188796.06
1.2926e-06,-120.0,231929798855020.9
1.2928e-06,-120.0,231893918626237.62
1.293e-06,-65.1806722,231858049497293.12
1.2932e-06,-64.4100428,231822191463037.44
1.2934e-06,-120.0,231786344518323.8
1.2936e-06,-120.0,231750508658008.66
1.2938e-06,-120.0,231714683876951.62
1.294e-06,-63.7502089,231678870170015.44
1.2942e-06,-61.6490606,231643067532066.12
1.2944e-06,-120.0,231607275957972.8
1.2946e-06,-65.0327453,231571495442607.75
1.2948e-06,-120.0,231535725980846.44
1.295e-06,-63.74821,231499967567567.56
1.2952e-06,-120.0,231464220197652.88
1.2954e-06,-67.2210759,231428483865987.34
1.2956e-06,-63.7482096,231392758567459.1
1.2958e-06,-120.0,231357044296959.4
1.296e-06,-58.2657257,231321341049382.72
1.2962e-06,-120.0,231285648819626.6
1.2964e-06,-120.0,231249967602591.78
1.2966e-06,-120.0,231214297393182.16
1.2968e-06,-120.0,231178638186304.75
1.297e-06,-120.0,231142989976869.7
1.2972e-06,-120.0,231107352759790.3
1.2974e-06,-120.0,231071726529983.03
1.2976e-06,-120.0,231036111282367.44
1.2978e-06,-120.0,231000507011866.22
1.298e-06,-120.0,230964913713405.25
1.2982e-06,-63.0120321,230929331381913.44
1.2984e-06,-120.0,230893760012322.88
1.2986e-06,-120.0,230858199599568.78
1.2988e-06,-120.0,230822650138589.47
1.299e-06,-58.2617261,230787111624326.4
1.2992e-06,-61.4720991,230751584051724.12
1.2994e-06,-120.0,230716067415730.34
1.2996e-06,-120.0,230680561711295.78
1.2998e-06,-120.0,230645066933374.38
1.3e-06,-120.0,230609583076923.06
1.3002e-06,-62.8629277,230574110136902.0
1.3004e-06,-60.0020934,230538648108274.38
1.3006e-06,-67.6130004,230503196986006.44
1.3008e-06,-120.0,230467756765067.66
1.301e-06,-120.0,230432327440430.47
1.3012e-06,-120.0,230396909007070.4
1.3014e-06,-63.0410511,230361501459966.2
1.3016e-06,-120.0,230326104794099.56
1.3018e-06,-120.0,230290719004455.38
1.302e-06,-63.0380514,230255344086021.5
1.3022e-06,-60.8386211,230219980033788.97
1.3024e-06,-120.0,230184626842751.84
1.3026e-06,-120.0,230149284507907.25
1.3028e-06,-57.5799397,230113953024255.44
1.303e-06,-120.0,230078632386799.7
1.3032e-06,-60.2246185,230043322590546.34
1.3034e-06,-120.0,230008023630504.8
1.3036e-06,-120.0,229972735501687.62
1.3038e-06,-120.0,229937458199110.3
1.304e-06,-65.925829,229902191717791.44
1.3042e-06,-120.0,229866936052752.66
1.3044e-06,-120.0,229831691199018.72
1.3046e-06,-120.0,229796457151617.38
1.3048e-06,-63.1544013,229761233905579.4
1.305e-06,-120.0,229726021455938.7
1.3052e-06,-58.1355797,229690819797732.16
1.3054e-06,-63.9649312,229655628925999.7
1.3056e-06,-71.6881663,229620448835784.3
1.3058e-06,-59.2746351,229585279522132.03
1.306e-06,-57.3196362,229550120980091.88
1.3062e-06,-120.0,229514973204715.97
1.3064e-06,-58.2468394,229479836191059.38
1.3066e-06,-120.0,229444709934180.34
1.3068e-06,-120.0,229409594429139.9
1.307e-06,-120.0,229374489671002.3
1.3072e-06,-65.5374078,229339395654834.78
1.3074e-06,-120.0,229304312375707.53
1.3076e-06,-120.0,229269239828693.78
1.3078e-06,-59.8569358,229234178008869.84
1.308e-06,-120.0,229199126911314.97
1.3082e-06,-120.0,229164086531111.44
1.3084e-06,-59.3373921,229129056863344.53
1.3086e-06,-120.0,229094037903102.53
1.3088e-06,-61.6223677,229059029645476.75
1.309e-06,-57.5714009,229024032085561.47
1.3092e-06,-75.6644157,228989045218454.0
1.3094e-06,-64.7334474,228954069039254.62
1.3096e-06,-57.6455875,228919103543066.6
1.3098e-06,-120.0,228884148724996.2
1.31e-06,-120.0,228849204580152.7
1.3102e-06,-120.0,228814271103648.3
1.3104e-06,-120.0,228779348290598.28
1.3106e-06,-120.0,228744436136120.88
1.3108e-06,-69.7441294,228709534635337.2
1.311e-06,-62.7880441,228674643783371.47
1.3112e-06,-75.4373258,228639763575350.8
1.3114e-06,-120.0,228604894006405.34
1.3116e-06,-67.4166479,228570035071668.2
1.3118e-06,-67.9039674,228535186766275.34
1.312e-06,-120.0,228500349085365.84
1.3122e-06,-120.0,228465522024081.72
1.3124e-06,-60.0899275,228430705577567.84
1.3126e-06,-61.7099081,228395899740972.12
1.3128e-06,-68.0318024,228361104509445.47
1.313e-06,-68.4728875,228326319878141.66
1.3132e-06,-120.0,228291545842217.5
1.3134e-06,-60.5631114,228256782396832.66
1.3136e-06,-61.7835199,228222029537149.8
1.3138e-06,-57.9157643,228187287258334.6
1.314e-06,-120.0,228152555555555.56
1.3142e-06,-55.1606997,228117834423984.16
1.3144e-06,-65.6144062,228083123858794.88
1.3146e-06,-59.8929995,228048423855165.06
1.3148e-06,-120.0,228013734408275.0
1.315e-06,-64.1723544,227979055513308.0
1.3152e-06,-64.9233757,227944387165450.12
1.3154e-06,-120.0,227909729359890.53
1.3156e-06,-120.0,227875082091821.22
1.3158e-06,-120.0,227840445356437.16
1.316e-06,-61.5815243,227805819148936.2
1.3162e-06,-75.4803094,227771203464519.06
1.3164e-06,-120.0,227736598298389.53
1.3166e-06,-120.0,227702003645754.22
1.3168e-06,-65.6829664,227667419501822.6
1.317e-06,-57.6513298,227632845861807.12
1.3172e-06,-120.0,227598282720923.16
1.3174e-06,-59.5796712,227563730074388.94
1.3176e-06,-120.0,227529187917425.6
1.3178e-06,-120.0,227494656245257.25
1.318e-06,-120.0,227460135053110.78
1.3182e-06,-120.0,227425624336216.06
1.3184e-06,-120.0,227391124089805.84
1.3186e-06,-61.7313482,227356634309115.75
1.3188e-06,-120.0,227322154989384.28
1.319e-06,-58.2484581,227287686125852.9
1.3192e-06,-120.0,227253227713765.9
1.3194e-06,-120.0,227218779748370.47
1.3196e-06,-120.0,227184342224916.62
1.3198e-06,-120.0,227149915138657.38
1.32e-06,-61.6711582,227115498484848.47
1.3202e-06,-57.2947605,227081092258748.66
1.3204e-06,-60.6519413,227046696455619.5
1.3206e-06,-63.623126,227012311070725.44
1.3208e-06,-120.0,226977936099333.75
1.321e-06,-120.0,226943571536714.62
1.3212e-06,-59.4837724,226909217378141.1
1.3214e-06,-58.9038068,226874873618889.06
1.3216e-06,-120.0,226840540254237.28
1.3218e-06,-66.6225047,226806217279467.4
1.322e-06,-120.0,226771904689863.84
1.3222e-06,-58.5906453,226737602480713.97
1.3224e-06,-120.0,226703310647307.9
1.3226e-06,-69.4387194,226669029184938.75
1.3228e-06,-120.0,226634758088902.3
1.323e-06,-120.0,226600497354497.34
1.3232e-06,-64.563494,226566246977025.38
1.3234e-06,-59.2488199,226532006951790.84
1.3236e-06,-59.3763823,226497777274100.94
1.3238e-06,-59.8539995,226463557939265.75
1.324e-06,-57.7803969,226429348942598.2
1.3242e-06,-63.3763757,226395150279414.0
1.3244e-06,-120.0,226360961945031.72
1.3246e-06,-120.0,226326783934772.75
1.3248e-06,-64.6332264,226292616243961.34
1.325e-06,-67.1627699,226258458867924.53
1.3252e-06,-120.0,226224311801992.16
1.3254e-06,-66.5525044,226190175041496.9
1.3256e-06,-64.1023548,226156048581774.28
1.3258e-06,-120.0,226121932418162.6
1.326e-06,-120.0,226087826546003.0
1.3262e-06,-120.0,226053730960639.44
1.3264e-06,-61.8384294,226019645657418.6
1.3266e-06,-64.7338027,225985570631690.06
1.3268e-06,-74.152254,225951505878806.16
1.327e-06,-60.4310616,225917451394122.1
1.3272e-06,-75.6544121,225883407172995.78
1.3274e-06,-62.8995007,225849373210788.0
1.3276e-06,-120.0,225815349502862.3
1.3278e-06,-57.03673,225781336044585.03
1.328e-06,-60.9736211,225747332831325.28
1.3282e-06,-120.0,225713339858455.03
1.3284e-06,-59.6733177,225679357121348.97
1.3286e-06,-120.0,225645384615384.6
1.3288e-06,-120.0,225611422335942.2
1.329e-06,-120.0,225577470278404.84
1.3292e-06,-120.0,225543528438158.3
1.3294e-06,-58.053067,225509596810591.25
1.3296e-06,-60.0279269,225475675391095.06
1.3298e-06,-58.5156067,225441764175063.94
1.33e-06,-120.0,225407863157894.75
1.3302e-06,-68.1114178,225373972334987.22
1.3304e-06,-57.2915276,225340091701743.84
1.3306e-06,-64.2820118,225306221253569.8
1.3308e-06,-57.4005279,225272360985873.16
1.331e-06,-120.0,225238510894064.6
1.3312e-06,-120.0,225204670973557.7
1.3314e-06,-120.0,225170841219768.66
1.3316e-06,-62.0004153,225137021628116.53
1.3318e-06,-120.0,225103212194023.16
1.332e-06,-120.0,225069412912912.94
1.3322e-06,-120.0,225035623780213.2
1.3324e-06,-57.4807244,225001844791353.97
1.3326e-06,-120.0,224968075941767.97
1.3328e-06,-57.318568,224934317226890.75
1.333e-06,-120.0,224900568642160.53
1.3332e-06,-64.1360133,224866830183018.3
1.3334e-06,-55.3578579,224833101844907.75
1.3336e-06,-57.8460417,224799383623275.34
1.3338e-06,-120.0,224765675513570.25
1.334e-06,-120.0,224731977511244.38
1.3342e-06,-120.0,224698289611752.34
1.3344e-06,-66.8424236,224664611810551.53
1.3346e-06,-120.0,224630944103102.03
1.3348e-06,-120.0,224597286484866.66
1.335e-06,-91.4501548,224563638951310.88
1.3352e-06,-61.6620606,224530001497902.94
1.3354e-06,-64.301193,224496374120113.84
1.3356e-06,-58.6856919,224462756813417.2
1.3358e-06,-120.0,224429149573289.4
1.336e-06,-65.6328612,224395552395209.6
1.3362e-06,-61.3383916,224361965274659.47
1.3364e-06,-120.0,224328388207123.62
1.3366e-06,-120.0,224294821188089.2
1.3368e-06,-120.0,224261264213046.06
1.337e-06,-120.0,224227717277486.9
1.3372e-06,-59.9116679,224194180376906.97
1.3374e-06,-120.0,224160653506804.22
1.3376e-06,-120.0,224127136662679.44
1.3378e-06,-120.0,224093629840035.9
1.338e-06,-120.0,224060133034379.7
1.3382e-06,-120.0,224026646241219.56
1.3384e-06,-120.0,223993169456066.94
1.3386e-06,-120.0,223959702674435.97
1.3388e-06,-62.7987481,223926245891843.44
1.339e-06,-120.0,223892799103808.8
1.3392e-06,-120.0,223859362305854.25
1.3394e-06,-62.5018489,223825935493504.56
1.3396e-06,-120.0,223792518662287.25
1.3398e-06,-120.0,223759111807732.5
1.34e-06,-80.1660015,223725714925373.12
1.3402e-06,-120.0,223692328010744.66
1.3404e-06,-120.0,223658951059385.28
1.3406e-06,-65.5809643,223625584066835.75
1.3408e-06,-120.0,223592227028639.62
1.341e-06,-62.5812494,223558879940343.03
1.3412e-06,-58.3085884,223525542797494.78
1.3414e-06,-120.0,223492215595646.34
1.3416e-06,-61.8787805,223458898330351.8
1.3418e-06,-58.8442261,223425590997167.97
1.342e-06,-60.2776083,223392293591654.25
1.3422e-06,-59.9889047,223359006109372.66
1.3424e-06,-58.3742052,223325728545887.94
1.3426e-06,-58.5096062,223292460896767.47
1.3428e-06,-120.0,223259203157581.16
1.343e-06,-61.4406276,223225955323901.7
1.3432e-06,-120.0,223192717391304.38
1.3434e-06,-63.7131246,223159489355367.0
1.3436e-06,-62.1422423,223126271211670.16
1.3438e-06,-62.5388499,223093062955797.0
1.344e-06,-59.481389,223059864583333.34
1.3442e-06,-120.0,223026676089867.6
1.3444e-06,-66.5505037,222993497470990.78
1.3446e-06,-120.0,222960328722296.6
1.3448e-06,-120.0,222927169839381.3
1.345e-06,-120.0,222894020817843.88
1.3452e-06,-60.5334718,222860881653285.75
1.3454e-06,-60.6774661,222827752341311.12
1.3456e-06,-120.0,222794632877526.75
1.3458e-06,-120.0,222761523257541.97
1.346e-06,-120.0,222728423476968.8
1.3462e-06,-120.0,222695333531421.78
1.3464e-06,-69.7251344,222662253416518.12
1.3466e-06,-120.0,222629183127877.62
1.3468e-06,-64.5154944,222596122661122.66
1.347e-06,-120.0,222563072011878.25
1.3472e-06,-120.0,222530031175771.97
1.3474e-06,-68.2229052,222497000148434.03
1.3476e-06,-63.3004592,222463978925497.2
1.3478e-06,-62.2215706,222430967502596.8
1.348e-06,-61.6293672,222397965875370.9
1.3482e-06,-120.0,222364974039460.0
